Project Name,Enbloced,Land Size,Master Plan GFA,Plot Ratio,Postal Code,Property Type,Tenure,Planning Area,District,Age,Number of Units,Average Price,Historical High,Historical Low,Distance to MRT
AMBER PARK,1,1.168770668,1.497097212,0.477445112,439961,1,1, Marine Parade,15,0.047977185,3.243196174,1.668588562,2.005850963,3.094280071,1.472034018
AMPAS APARTMENTS,1,-0.379539272,-0.245326913,-0.08259523,329506,0,1, Novena,12,0.482146956,-0.000290875,-0.049453151,-0.127111705,-0.547224735,0.817869568
AO JIANG APARTMENTS,1,-8.70E-12,-0.634070369,-0.074707338,358458,0,1, Toa Payoh,13,0.742648818,-0.000290875,1.233641293,1.045355351,-0.517841964,0.150613359
BELLERIVE,1,-0.510732021,-0.468468891,-0.074707338,258711,0,1, Tanglin,10,-1.341366082,-0.352554837,1.066911506,0.988388026,0.653551191,0.608253224
CASA SOPHIA,1,-0.666750324,-0.600153419,-0.074707338,228170,0,1, Rochor,9,0.134811139,-0.611767941,0.730552285,-1.080983209,-0.445364461,0.428297281
CHUAN PARK,1,2.872706411,2.387219946,-0.074707338,556743,1,0, Serangoon,19,1.003150681,2.259515676,-0.394511318,-0.315236363,-0.833217044,0.06796242
DARBY PARK,1,-0.44812845,-0.482153985,-0.469101946,258353,0,0, Tanglin,10,0.047977185,-0.325968878,1.694685398,3.62E-10,0,0.953681093
DYNASTY GARDEN,1,-0.11126629,8.37E-11,-2.55E-10,276562,1,1, Bukit Timah,10,1.437320451,-0.472191654,0.413040779,0.311404222,-0.562895547,1.011131503
FABER HILLS,1,-0.734358255,8.37E-11,-2.55E-10,128944,0,1, Clementi,5,1.61098836,-0.000290875,-0.26837661,-0.327159757,-0.613825684,1.222671404
FAIRHAVEN,1,-0.549883784,-0.498836392,-0.074707338,228185,0,1, Rochor,9,0.047977185,-0.591828472,0.492781111,-0.467590839,-0.374845809,0.483252052
FLAMINGO VALLEY,1,2.278561238,1.020721824,-0.626859788,454852,1,1, Bedok,15,-1.601867944,1.920544693,0.421739724,0.589616744,0.206933065,1.018717834
FLYNN PARK,1,1.121082054,0.336348772,-0.626859788,117755,1,1, Queenstown,5,0.829482772,-0.21297855,1.53085526,-0.21719957,-0.586401764,0.31011979
GLORIA MANSION,1,-0.362073072,-0.460384036,-0.626859788,118633,0,1, Queenstown,5,0.047977185,-0.485484634,0.800143848,-0.370878867,-0.521759667,0.506401699
HARBOUR VIEW GARDENS,1,-0.49885893,-0.536854926,-0.626859788,118574,0,1, Queenstown,5,0.047977185,-0.312675898,0.212965035,0.544572812,1.732878328,0.448849928
HORIZON TOWERS,1,1.085266532,1.76279313,0.477445112,239194,1,0, River Valley,9,1.003150681,-0.000290875,-0.011757721,-0.07941813,-0.719603661,0.64521886
INSTITUTION VILLE,1,-0.728765146,-0.638329706,0.477445112,239666,0,0, River Valley,9,0.047977185,-0.000290875,1.954203935,3.62E-10,0,0.551645772
KEMAMAN POINT,1,-0.379539272,-0.245326913,0.477445112,329325,0,1, Novena,12,0.221645093,-0.099988223,-0.461203232,-0.305962612,-0.508047707,0.641180767
KLASSIC COURT,1,-0.647419754,-0.55826993,-0.48487773,427063,0,1, Geylang,15,-0.733528403,-0.68487933,-0.551092334,-1.304878048,-0.415981689,0.788889533
KOON SENG COURT,1,-0.724643908,-0.664319555,-0.626859788,427049,0,1, Geylang,15,0.56898091,-0.65829337,-0.282874852,-0.16553153,-0.586401764,0.805385619
LA VILLE,1,-0.350494355,-0.333274352,-0.074707338,436885,1,1, Kallang,15,0.742648818,-0.66493986,1.358326177,-0.078093309,-0.419899392,0.793939357
LIANG COURT,1,-8.70E-12,8.37E-11,-2.55E-10,179030,0,0, Singapore River,6,0.047977185,-0.000290875,-1.338346891,3.62E-10,0,0.071118736
MAR THOMA MANSIONS,1,-0.65958722,-0.560517914,0.477445112,328708,0,0, Kallang,12,0.047977185,-0.571889002,-0.712022824,-0.274166896,-0.511965409,0.757751147
MAYFAIR GARDENS,1,1.121376428,0.374367306,-0.626859788,588376,1,0, Bukit Timah,21,-2.383373532,0.737469499,0.963973986,1.100997856,2.018870636,0.392273399
ONE BALMORAL,1,-0.174949233,-0.306416861,-0.469101946,259784,1,1, Tanglin,10,-1.775535853,-0.086695243,1.675837683,2.06414311,2.404764368,0.849314603
PARK HOUSE,1,-0.350788729,-0.222216062,0.46955722,248645,0,1, Orchard,10,0.047977185,-0.319322388,0.576870917,0.824110155,-0.294532901,0.740999307
PHOENIX HEIGHTS,1,-0.389351744,-0.47667206,-0.634747681,668105,1,0, Bukit Batok,23,1.350486497,0.285508189,-0.229231355,-0.982946416,-0.958583535,0.297044824
SELEGIE CENTRE,1,-0.690398381,-0.468587205,1.581750013,188332,0,1, Rochor,7,0.916316726,-0.525363573,2.273165266,-0.626569423,-0.480623787,0.241580858
SEVEN HOLT ROAD,1,-0.457940922,-0.333905365,0.477445112,249445,0,1, Tanglin,10,-0.386192586,-0.392433776,0.453635857,0.348499225,-0.034005661,0.84864366
SOPHIA VIEW,1,-0.701780849,-0.662820899,-0.074707338,228173,0,1, Rochor,9,-0.125690724,-0.65829337,-0.420608154,3.62E-10,0,0.426125049
SOPHIA VILLE,1,-0.549883784,-0.498836392,-0.074707338,228184,0,1, Rochor,9,0.047977185,-0.000290875,1.454014576,3.62E-10,0,0.481014685
SURREY POINT,1,-0.669890315,-0.563515226,0.477445112,307742,0,1, Novena,11,1.350486497,-0.631707411,0.93787715,-1.298253941,-0.353298444,0.55132588
THE CHERRYWOOD,1,-8.70E-12,-0.647676587,-2.55E-10,425553,0,1, Bedok,15,-1.51503399,-0.585181982,-0.159639792,-0.227798142,-0.531553924,1.001435415
THE ORANGE GROVE,1,0.122957414,-0.115101602,-0.469101946,258363,1,1, Tanglin,10,-1.254532128,-0.21297855,1.208994281,2.315859202,2.042376853,0.759291482
TIAN COURT,1,-8.70E-12,-0.630205414,-0.626859788,424979,0,1, Geylang,15,0.742648818,-0.638353901,0.311553082,0.202768856,-0.592278318,0.668792208
WATERFALL GARDENS,1,0.514671291,0.136988097,-0.469101946,268820,1,1, Tanglin,10,-1.254532128,0.185810841,0.716054043,0.932745521,0.087443128,0.680678498
WATTEN ESTATE CONDOMINIUM,1,1.228626746,0.434707925,-0.626859788,288429,1,1, Bukit Timah,11,1.089984635,-0.598474962,1.838217997,0.201444035,-0.562895547,0.523394315
WOO MON CHEW COURT,1,-0.717284554,-0.659310889,-0.70573871,455056,0,1, Bedok,15,0.047977185,-0.651646881,-0.168338738,-0.684861571,-0.433611352,1.130679147
CHUAN PARK,1,2.872706411,2.387219946,-0.074707338,556743,1,0, Serangoon,19,1.003150681,2.259515676,-0.394511318,-0.315236363,-0.833217044,0.06796242
BAODE BUILDING,1,-0.677936542,-0.572980421,0.635202955,387940,0,1, Geylang,14,0.395313001,-0.598474962,0.272407828,-0.467590839,-0.792081164,0.581724704
GLORIA MANSION,1,-0.362073072,-0.460384036,-0.626859788,118633,0,1, Queenstown,5,0.047977185,-0.485484634,0.800143848,-0.370878867,-0.521759667,0.506401699
KARTAR APARTMENTS,1,-0.715616434,-0.620227521,0.477445112,307582,1,0, Novena,11,0.047977185,-0.645000391,-1.40E-10,3.62E-10,0,0.623959591
LA VILLE,1,-0.350494355,-0.333274352,-0.074707338,436885,1,1, Kallang,15,0.742648818,-0.66493986,1.358326177,-0.078093309,-0.419899392,0.793939357
WATTEN ESTATE CONDOMINIUM,1,1.228626746,0.434707925,-0.626859788,288429,1,1, Bukit Timah,11,1.089984635,-0.598474962,1.838217997,0.201444035,-0.562895547,0.523394315
FLYNN PARK,1,1.121082054,0.336348772,-0.626859788,117755,1,1, Queenstown,5,0.829482772,-0.21297855,1.53085526,-0.21719957,-0.586401764,0.31011979
KLASSIC COURT,1,-0.647419754,-0.55826993,-0.48487773,427063,0,1, Geylang,15,-0.733528403,-0.68487933,-0.551092334,-1.304878048,-0.415981689,0.788889533
WOO MON CHEW COURT,1,-0.717284554,-0.659310889,-0.70573871,455056,0,1, Bedok,15,0.047977185,-0.651646881,-0.168338738,-0.684861571,-0.433611352,1.130679147
SURREY POINT,1,-0.669890315,-0.563515226,0.477445112,307742,0,1, Novena,11,1.350486497,-0.631707411,0.93787715,-1.298253941,-0.353298444,0.55132588
INSTITUTION VILLE,1,-0.728765146,-0.638329706,0.477445112,239666,0,0, River Valley,9,0.047977185,-0.000290875,1.954203935,3.62E-10,0,0.551645772
ADVANCE APARTMENTS,1,-0.674894676,-0.577713019,0.477445112,388222,0,1, Geylang,14,0.56898091,-0.598474962,-0.165439089,-0.798796223,-0.502171152,0.282293521
FAIRHAVEN,1,-0.549883784,-0.498836392,-0.074707338,228185,0,1, Rochor,9,0.047977185,-0.591828472,0.492781111,-0.467590839,-0.374845809,0.483252052
SOPHIA VILLE,1,-0.549883784,-0.498836392,-0.074707338,228184,0,1, Rochor,9,0.047977185,-0.000290875,1.454014576,3.62E-10,0,0.481014685
YUEN SING MANSION,1,-0.707373958,-0.606187481,0.477445112,388644,0,1, Geylang,14,1.263652543,-0.631707411,0.284006422,-0.847814619,-0.560936695,138.39695
CASA SOPHIA,1,-0.666750324,-0.600153419,-0.074707338,228170,0,1, Rochor,9,0.134811139,-0.611767941,0.730552285,-1.080983209,-0.445364461,0.428297281
LIANG COURT,1,-8.70E-12,8.37E-11,-2.55E-10,179030,0,0, Singapore River,6,0.047977185,-0.000290875,-1.338346891,3.62E-10,0,0.071118736
LESHAN GARDENS,1,-0.629462931,-0.526640403,0.477445112,398265,0,1, Geylang,14,-0.299358632,-0.438959205,0.314452731,3.62E-10,0,0.577544715
SOPHIA VIEW,1,-0.701780849,-0.662820899,-0.074707338,228173,0,1, Rochor,9,-0.125690724,-0.65829337,-0.420608154,3.62E-10,0,0.426125049
SELEGIE CENTRE,1,-0.690398381,-0.468587205,1.581750013,188332,0,1, Rochor,7,0.916316726,-0.525363573,2.273165266,-0.626569423,-0.480623787,0.241580858
DARBY PARK,1,-0.44812845,-0.482153985,-0.469101946,258353,0,0, Tanglin,10,0.047977185,-0.325968878,1.694685398,3.62E-10,0,0.953681093
PHOENIX HEIGHTS,1,-0.389351744,-0.47667206,-0.634747681,668105,1,0, Bukit Batok,23,1.350486497,0.285508189,-0.229231355,-0.982946416,-0.958583535,0.297044824
TIAN COURT,1,-8.70E-12,-0.630205414,-0.626859788,424979,0,1, Geylang,15,0.742648818,-0.638353901,0.311553082,0.202768856,-0.592278318,0.668792208
AO JIANG APARTMENTS,1,-8.70E-12,-0.634070369,-0.074707338,358458,0,1, Toa Payoh,13,0.742648818,-0.000290875,1.233641293,1.045355351,-0.517841964,0.150613359
TECK GUAN VILLE,1,-0.393571107,-0.478091839,-0.626859788,466458,1,1, Bedok,16,0.742648818,-0.598474962,-1.361544079,-1.326075193,-0.394434324,1.414277821
KEMAMAN POINT,1,-0.379539272,-0.245326913,0.477445112,329325,0,1, Novena,12,0.221645093,-0.099988223,-0.461203232,-0.305962612,-0.508047707,0.641180767
PARK HOUSE,1,-0.350788729,-0.222216062,0.46955722,248645,0,1, Orchard,10,0.047977185,-0.319322388,0.576870917,0.824110155,-0.294532901,0.740999307
CHINATOWN PLAZA,1,-0.469617764,-0.197645992,1.029597562,89673,0,1, Outram,2,1.003150681,-0.438959205,-0.423507802,-0.468915661,-0.627537644,138.39695
LANDMARK TOWER,1,-0.224600341,0.199497824,1.187355405,169878,0,0, Outram,3,0.916316726,0.23233627,0.304303961,-0.449043338,-0.733315621,0.473935861
CHANCERY COURT,1,1.583151356,0.634226353,-0.626859788,309426,1,0, Novena,11,1.263652543,0.212396801,0.386943942,0.002720805,-0.723521364,0.429331912
PEAK COURT CONDOMINIUM,1,-0.256000251,-0.40067443,-0.626859788,307675,1,1, Novena,11,1.089984635,-0.67823284,0.863936114,-0.327159757,-0.562895547,0.645117836
BALMORAL GARDENS,1,-0.503765166,-0.517963974,-0.469101946,259797,1,1, Tanglin,10,1.176818589,-0.638353901,1.575799811,1.358013233,-0.545265884,0.794270817
OLINA LODGE,1,-0.010688454,-0.151463727,-0.469101946,278735,1,1, Bukit Timah,10,0.482146956,-0.246210999,-0.240829949,-0.105914561,-0.382681215,0.574073159
DUNEARN GARDENS,1,0.090968755,0.323176375,0.477445112,309420,1,1, Novena,11,0.308479047,0.066174024,2.315210168,0.524700489,-0.302368307,0.375926371
ASIA GARDENS,1,-0.122158134,0.108040375,0.477445112,89394,1,1, Bukit Merah,2,0.916316726,-0.133220672,1.693235574,0.18819582,-0.539389329,138.39695
TULIP GARDEN,1,2.108020477,1.161319412,-0.469101946,268817,1,1, Bukit Timah,10,0.916316726,0.385205537,-0.435106396,0.023917949,-0.574648655,138.39695
POMEX COURT,1,-0.560383129,-0.543717193,-0.626859788,426657,0,1, Geylang,15,0.829482772,-0.565242512,0.265158707,-0.786872829,-0.625578792,0.676554449
THE ESTORIL,1,-0.007842837,-0.149570688,-0.469101946,278539,0,1, Bukit Timah,10,1.003150681,-0.399080266,0.179619077,0.082210097,-0.421858244,0.678565873
CAIRNHILL HEIGHTS,1,-0.63858853,-0.537643692,0.477445112,229744,1,1, Newton,9,0.916316726,-0.565242512,2.471791185,0.628036569,0.110949345,0.423631906
AMPAS APARTMENTS,1,-0.379539272,-0.245326913,-0.08259523,329506,0,1, Novena,12,0.482146956,-0.000290875,-0.049453151,-0.127111705,-0.547224735,0.817869568
MAKEWAY VIEW,1,0.363362975,0.590725893,0.477445112,228599,0,1, Novena,9,0.56898091,-0.478838144,0.846538223,0.691628002,-0.596196021,0.399685752
PACIFIC MANSION,1,0.390936021,1.292846187,0.501108789,238432,0,1, River Valley,9,0.047977185,1.222663258,-0.384362548,0.125929207,-0.727439067,0.673321459
KATONG PARK TOWERS,1,0.504073822,0.46428666,-0.074707338,439826,1,0, Marine Parade,15,0.742648818,0.079467003,-0.558341456,-0.43314548,-0.766616095,0.90486166
GOODLUCK GARDEN,1,2.503855593,1.336819906,-0.626859788,596703,1,1, Bukit Timah,21,1.003150681,0.724176519,-0.453954111,-0.42519655,-0.607949129,0.677349611
TOHO MANSIONS,1,-0.344606872,8.37E-11,-2.55E-10,278583,1,0, Bukit Timah,10,0.047977185,-0.000290875,-1.40E-10,3.62E-10,0,0.164682446
LOTUS AT JERVOIS,1,-0.599142393,-0.593764412,-0.626859788,249080,0,1, Tanglin,10,0.047977185,-0.67823284,1.393121958,3.62E-10,0,0.829751608
HOLLANDIA,1,-0.29132515,-0.300422237,-0.469101946,278536,1,1, Bukit Timah,10,0.916316726,-0.372494307,-0.369864306,-0.170830816,-0.478664935,0.734363957
BROOKVALE PARK,1,2.628473986,1.710340173,-0.469101946,599952,1,0, Clementi,21,1.089984635,-0.585181982,-0.545293038,-0.422546907,-0.594237169,138.39695
CAIRNHILL MANSIONS,1,-0.386211753,-0.121293417,0.477445112,229675,0,1, Newton,9,0.047977185,-0.286089939,2.032494443,0.376320477,-0.529595072,138.39695
RIVIERA POINT,1,-0.646144133,-0.545491917,0.477445112,239320,0,1, River Valley,9,0.221645093,-0.472191654,0.540625311,-0.250320108,-0.304327158,0.556001819
CITY TOWERS,1,0.173786018,0.109302401,-0.074707338,259711,0,1, Tanglin,10,0.047977185,-0.173099611,-0.369864306,0.110031349,-0.576607507,138.39695
THE WILSHIRE,1,-0.422419774,-0.435892844,-0.469101946,268828,0,1, Tanglin,10,1.003150681,-0.67823284,0.241961519,0.075585989,-0.643208455,138.39695
KISMIS VIEW,1,0.049167625,-0.182304488,-0.626859788,598008,1,0, Bukit Timah,21,1.003150681,-0.405726756,-1.06722976,-0.823967832,-0.774451501,0.701160121
PARK WEST,1,5.000246567,4.18229422,-2.55E-10,128793,1,0, Clementi,5,0.916316726,2.179757797,-0.880202435,-0.610671565,-0.813628529,0.745525016
DERBY COURT,1,-0.610426735,-0.500256171,0.477445112,309461,0,1, Novena,11,1.524154406,-0.67823284,0.450736209,-0.717982109,-0.576607507,0.508785311
PARKWAY MANSION,1,-0.42379352,-0.295137503,0.477445112,439854,1,1, Marine Parade,15,1.350486497,-0.478838144,0.144823296,0.05041438,-0.480623787,1.557146879
APARTMENT 8,1,-0.69098713,-0.620621904,-0.074707338,358461,0,1, Toa Payoh,13,0.047977185,-0.638353901,0.186868199,0.442561554,-0.529595072,0.214373083
JERVOIS GREEN,1,-0.5356557,-0.5580333,-0.626859788,249057,0,1, Tanglin,10,0.56898091,-0.638353901,1.104606936,3.62E-10,0,0.616695767
ROYALVILLE,1,0.808751074,0.200602097,-0.626859788,279887,1,1, Bukit Timah,10,0.742648818,-0.073402263,2.464542064,0.002720805,-0.672591227,138.39695
CRYSTAL TOWER,1,-0.227740332,-0.335285706,-0.469101946,259335,0,1, Tanglin,10,1.871490222,-0.505424104,1.006018889,-0.270192431,-0.441446758,138.39695
MAYFAIR GARDENS,1,1.121376428,0.374367306,-0.626859788,588376,1,0, Bukit Timah,21,-2.383373532,0.737469499,0.963973986,1.100997856,2.018870636,0.392273399
TAI WAH BUILDING,1,-0.659292845,-0.554247222,-2.55E-10,239549,0,1, River Valley,9,1.263652543,-0.66493986,0.762448418,0.614788353,-0.392475472,0.240216966
CASA CONTENDERE,1,-0.432919119,-0.499940665,-0.626859788,309083,1,1, Novena,11,0.916316726,-0.618414431,-0.297373094,-0.353656188,1.043362625,0.648686583
LODGE 77,1,-0.659489095,-0.577200321,0.635202955,455218,0,1, Marine Parade,15,0.047977185,-0.638353901,1.197395687,3.62E-10,0,1.215099106
DUNEARN COURT,1,-0.604048629,-0.596485656,-0.626859788,289599,0,1, Bukit Timah,11,0.221645093,-0.611767941,0.994420295,-0.472890126,-0.319997969,0.435270823
FLORENCE REGENCY,1,2.769184833,3.297890042,4.531821676,530713,0,0, Hougang,19,0.047977185,1.541694771,-0.942544877,-0.918030161,-0.333709929,138.39695
CHANGI GARDEN,1,1.044937272,0.331379544,-0.618971896,507663,1,1, Pasir Ris,17,1.350486497,-0.651646881,-1.122323081,-0.838540869,-0.774451501,1.823766051
AMBER PARK,1,1.168770668,1.497097212,0.477445112,439961,1,1, Marine Parade,15,0.047977185,3.243196174,1.668588562,2.005850963,3.094280071,1.472034018
NANAK MANSIONS,1,0.220297135,-0.132651652,-0.626859788,437915,1,0, Marine Parade,15,0.916316726,-0.452252185,-1.40E-10,3.62E-10,0,138.39695
JERVOIS GARDENS,1,-0.468832766,-0.502937976,-0.626859788,249012,1,1, Tanglin,10,1.003150681,-0.578535492,-0.178487507,-0.245020822,-0.292574049,138.39695
SUN ROSIER,1,0.552253059,0.054128201,-0.626859788,538527,1,1, Serangoon,19,0.916316726,-0.173099611,-0.812060696,-0.486138341,-0.578566358,0.24351443
TOHO GREEN,1,-0.650265371,-0.622475504,-0.626859788,545653,0,0, Serangoon,19,0.221645093,-0.651646881,-0.806261399,-0.818668546,-0.860640964,1.245957056
SERANGOON VILLE,1,1.927569119,2.351055013,0.477445112,550128,0,0, Serangoon,19,0.047977185,0.930217705,-1.160018511,-0.963074093,-0.235767358,138.39695
THE ALBRACCA,1,-0.477565866,-0.5150061,-0.051043662,437988,0,1, Marine Parade,15,0.482146956,-0.611767941,-0.207483992,-0.271517252,-0.537430478,0.973189572
LOTUS AT PASIR PANJANG,1,0.037883282,-0.235309582,-0.626859788,117629,1,1, Queenstown,5,0.047977185,-0.000290875,-0.049453151,-0.127111705,1.378326219,0.485872966
EUNOSVILLE,1,2.655065785,3.169715523,0.477445112,400822,0,0, Geylang,14,0.047977185,-0.472191654,-0.019006842,-0.850464262,-0.133907084,138.39695
RIO CASA,1,2.8329659,3.36994384,11.5362699,530344,0,0, Hougang,19,0.047977185,1.209370279,-0.26837661,-1.177695181,-0.414022838,138.39695
ONE TREE HILL GARDENS,1,-0.423008522,-0.551880923,-2.55E-10,248677,0,1, River Valley,10,0.655814864,-0.605121452,1.1263543,-0.947176234,-0.102565461,0.795803992
CUSCADEN MANSIONS,1,-0.582559315,-0.473832501,0.477445112,249690,0,1, River Valley,10,0.047977185,-0.618414431,1.764276961,3.62E-10,0,0.317238924
RAINTREE GARDENS,1,1.056908488,6.919549802,6.409140007,350110,0,0, Toa Payoh,13,0.047977185,-0.000290875,-1.135371499,-1.025340705,-0.088853501,138.39695
HARBOUR VIEW GARDENS,1,-0.49885893,-0.536854926,-0.626859788,118574,0,1, Queenstown,5,0.047977185,-0.312675898,0.212965035,0.544572812,1.732878328,0.448849928
SHUNFU VILLE,1,2.948753069,3.500208589,0.477445112,570314,0,0, Bishan,20,0.047977185,1.687917548,-0.894700677,-0.853113906,0.210850768,138.39695
THONG SIA BUILDING,1,-0.582166816,-0.307166189,2.133902463,229922,0,1, Orchard,9,1.263652543,-0.445605695,2.632721675,0.425338874,-0.560936695,0.509052889
SHAN COURT,1,-0.623084824,-0.519344315,0.477445112,328105,0,1, Novena,12,1.784656268,-0.585181982,1.777325379,1.542163426,-0.662796969,0.55909877
SINGA COURT,1,-0.492677073,-0.533897053,-0.626859788,418108,0,1, Bedok,14,0.916316726,-0.578535492,-0.87875261,-0.884909622,-0.735274472,138.39695
CHANCERY GARDEN,1,-0.510535772,8.37E-11,-2.55E-10,309655,1,1, Novena,11,1.176818589,-0.68487933,0.994420295,-0.365579581,-0.222055398,0.77104916
MINTON COURT,1,-0.658900347,8.37E-11,-2.55E-10,536046,0,1, Hougang,19,0.308479047,-0.631707411,-0.394511318,-0.44241923,-0.257314724,0.811384075
YI MEI GARDENS,1,-0.06779704,-0.094633118,-0.074707338,535133,1,1, Hougang,19,1.003150681,-0.372494307,-0.761316848,-0.777599078,-0.778369204,0.755177138
SUNNYVALE APARTMENTS,1,-0.567938732,-0.576174924,-0.626859788,425773,0,1, Bedok,15,0.308479047,-0.545303043,-0.613434776,-1.035939277,-0.427734798,138.39695
KISMIS LODGE,1,-0.138348713,8.37E-11,-2.55E-10,598038,0,1, Bukit Timah,21,0.047977185,-0.266150469,-1.291952516,-1.153848394,-0.451241015,0.95306246
HUA COURT,1,-0.630051679,8.37E-11,-2.55E-10,536139,0,1, Hougang,19,0.655814864,-0.638353901,-0.297373094,-0.128436527,-0.570730952,0.844544043
ULTRA MANSION,1,-0.363446818,-0.227185289,0.477445112,309460,0,1, Novena,11,1.524154406,-0.372494307,0.801593672,-0.470240482,-0.478664935,138.39695
HAMPTON COURT,1,-0.474425875,-0.437273185,-0.074707338,259386,0,1, Newton,10,0.395313001,-0.611767941,2.763205855,4.556132414,4.569295196,0.685428854
WEDGEWOOD MANSIONS,1,-0.61572547,-0.603071854,-0.626859788,425573,0,1, Bedok,15,0.482146956,-0.611767941,-0.45685376,-0.305962612,-0.510006558,0.986055878
GREEN LODGE,1,0.598077303,0.079920858,-0.626859788,596683,1,1, Bukit Timah,21,1.003150681,-0.638353901,-0.836707708,-0.846489798,-0.602072575,0.738842397
CHATEAU ELIZA,1,-0.615038597,-0.511062269,0.46955722,228514,0,1, Newton,9,0.308479047,-0.445605695,0.669659667,0.735347113,-0.269067832,0.550934633
SAM LEONG MANSION,1,-0.666357825,8.37E-11,-2.55E-10,207912,0,1, Kallang,8,1.524154406,-0.571889002,-0.574289522,-0.6066971,-0.837134747,0.446285346
BARTLEY COURT,1,-0.679310288,-0.638881843,-0.626859788,539763,0,1, Serangoon,19,0.829482772,-0.000290875,-1.338346891,-1.304878048,-0.363092701,0.567581646
SOPHIA MANSION,1,-0.625636067,-0.559650271,-0.003716309,229977,0,1, Rochor,9,0.56898091,-0.565242512,0.914679962,-0.936577662,-0.216178844,0.335896733
MAR THOMA MANSIONS,1,-0.65958722,-0.560517914,0.477445112,328708,0,0, Kallang,12,0.047977185,-0.571889002,-0.712022824,-0.274166896,-0.511965409,0.757751147
KEMAMAN VIEW,1,-0.620631706,-0.516623071,0.477445112,329341,0,1, Novena,12,0.134811139,-0.67158635,-0.345217294,-0.719306931,-0.600113724,0.739443989
WESTVALE,1,-0.189569816,-0.373422555,-0.658411357,118659,1,1, Queenstown,5,0.916316726,-0.478838144,-0.174138035,-1.15914768,-0.535471627,0.870667281
NAM PENG CENTRE,1,-0.601104887,-0.480379261,0.635202955,534635,0,1, Hougang,19,0.047977185,-0.638353901,-0.538043916,-0.573576562,-0.680426632,0.766427121
NOVENA VILLE,1,-0.298880753,-0.58422034,-1.281554837,307645,0,1, Novena,11,1.350486497,-0.472191654,-0.667078273,-0.548404953,-0.701973998,0.264817861
JADE TOWER,1,0.063395709,-0.220954035,-0.626859788,537013,0,1, Serangoon,19,1.263652543,-0.21297855,-1.099125893,-1.086282495,-0.537430478,138.39695
BARTLEY GROVE,1,-0.12726062,-0.428833386,-0.92659969,539763,0,1, Serangoon,19,1.697822314,-0.518717083,-1.352845134,-1.283680904,-0.942912724,0.567581646
SELETAR GARDEN,1,-0.757711939,8.37E-11,-2.55E-10,809588,0,1, Ang Mo Kio,28,0.742648818,-0.618414431,-1.286153219,-1.116753391,-0.884147181,1.204024831
PADDY GREEN,1,-0.747212594,-0.659113698,0.477445112,398982,0,1, Geylang,14,-0.212524678,-0.645000391,-0.622133722,-0.649091389,-0.709809404,0.696695431
YING MANSIONS,1,-0.557439387,-0.510234064,-0.098371015,258203,1,0, Tanglin,10,0.047977185,-0.638353901,-1.40E-10,3.62E-10,0,0.403479559
PARKWAY VIEW,1,-0.543996301,-0.496706723,-0.074707338,449265,0,1, Marine Parade,15,0.047977185,-0.518717083,0.376795173,-0.551054596,-0.439487907,1.823767872
JASMINE COURT,1,-0.44312409,-0.505974727,-0.626859788,574409,1,1, Bishan,20,0.916316726,-0.532010063,-1.565969296,-1.177695181,-0.766616095,0.529455585
BRADDELL REGALIA,1,-0.023542792,-0.633597109,-1.573406846,359946,0,1, Serangoon,13,-0.559860494,-0.618414431,-0.768565969,-0.774949435,-0.370928107,0.550375053
THE VILLAGE,1,0.200770316,-0.16822501,-0.674187141,118764,1,1, Queenstown,5,1.437320451,-0.66493986,-0.640981437,-0.667638891,-0.547224735,138.39695
CHARLTON COURT,1,-0.390038617,8.37E-11,-2.55E-10,535609,0,1, Hougang,19,0.047977185,-0.67158635,-1.099125893,-1.086282495,-0.508047707,0.688358459
PERMAI COURT,1,-0.687650889,-0.617742907,-0.074707338,99455,0,1, Bukit Merah,4,1.003150681,-0.638353901,0.175269605,-1.161797323,-0.455158718,138.39695
HONG LEONG GARDEN SHOPPING CENTRE,1,0.721420074,0.269934652,-0.469101946,127052,0,0, Clementi,5,1.263652543,-0.21297855,-0.914998216,-0.918030161,-0.508047707,138.39695
PERPETUAL APARTMENTS,1,-0.759281934,-0.672680477,0.477445112,398619,0,0, Geylang,14,2.392493947,-0.000290875,-1.27600445,-0.392076012,-0.278862089,0.438738205
WHITLEY HEIGHTS,1,0.407519098,8.37E-11,-2.55E-10,297807,1,1, Novena,11,0.742648818,-0.392433776,-0.472801826,-0.002578481,-0.417940541,138.39695
DAISY APARTMENTS,1,-0.654975358,-0.625117871,-0.626859788,359450,0,1, Serangoon,13,0.134811139,-0.611767941,-1.131022026,-1.014742133,-0.521759667,138.39695
GRAND TOWER,1,-0.580891195,-0.468863274,0.508996681,308140,0,1, Novena,11,1.524154406,-0.505424104,-0.768565969,-0.642467282,-0.447323312,0.255383739
BOON TECK VIEW,1,-0.676562796,-0.6380142,-0.642635573,329583,0,1, Novena,12,0.047977185,-0.638353901,-0.387262196,3.62E-10,0,0.699555131
BALMORAL CONDOMINIUM,1,-0.259434616,-0.360723418,-0.469101946,259802,1,1, Newton,10,0.308479047,-0.392433776,0.923378908,0.096783134,-0.071223838,0.560582157
BRADDELL PARK,1,-0.023542792,-0.36139387,-0.863496553,359136,1,1, Serangoon,13,1.089984635,-0.392433776,-0.912098568,-0.735204789,-0.506088855,138.39695
